LocalEscolaresCodigo;InstitucionCodigo;OfertaCodigo;Ano;TurnoCodigo;Sección;Edad;EdadDescripcion;Dpto_codigo;Dpto_descripcion;Distrito_codigo;Distrito_descripcion;localidad_codigo;localidad_descripcion;Zona;SectorCodigo;Semestre;EB1Varon;EB1Mujer;EB2Varon;EB2Mujer;EB3Varon;EB3Mujer;EB4Varon;EB4Mujer;CEGBVaron;CEGBMujer
1001269;16393;370040;2016;3;S1;18;18 años;10;ALTO PARANA;05;HERNANDARIAS;10;SAN PABLO;1;2;6 - Anual;0;0;0;0;1;0;0;0;0;0
1001269;16393;370040;2016;3;S1;19;19 años;10;ALTO PARANA;05;HERNANDARIAS;10;SAN PABLO;1;2;6 - Anual;0;0;0;0;1;1;0;0;0;0
1001269;16393;370040;2016;3;S1;20;20 años;10;ALTO PARANA;05;HERNANDARIAS;10;SAN PABLO;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001269;16393;370040;2016;3;S1;21;21 años;10;ALTO PARANA;05;HERNANDARIAS;10;SAN PABLO;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001269;16393;370040;2016;3;S1;22;22 años;10;ALTO PARANA;05;HERNANDARIAS;10;SAN PABLO;1;2;6 - Anual;0;0;0;0;0;1;0;0;0;0
1001269;16393;370040;2016;3;S1;23;23 años;10;ALTO PARANA;05;HERNANDARIAS;10;SAN PABLO;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001269;16393;370040;2016;3;S1;24;24 años;10;ALTO PARANA;05;HERNANDARIAS;10;SAN PABLO;1;2;6 - Anual;0;0;0;0;1;0;0;0;0;0
1001269;16393;370040;2016;3;S1;107;25 a 29 años;10;ALTO PARANA;05;HERNANDARIAS;10;SAN PABLO;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001269;16393;370040;2016;3;S1;109;30 a 34 años;10;ALTO PARANA;05;HERNANDARIAS;10;SAN PABLO;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001269;16393;370040;2016;3;S1;110;35 a 39 años;10;ALTO PARANA;05;HERNANDARIAS;10;SAN PABLO;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001269;16393;370040;2016;3;S1;111;40 a 44 años;10;ALTO PARANA;05;HERNANDARIAS;10;SAN PABLO;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001269;16393;370040;2016;3;S1;112;45 años y más;10;ALTO PARANA;05;HERNANDARIAS;10;SAN PABLO;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001292;11731;70855;2016;3;S1;-5;Menos de 15 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;3;SAN JUAN - 7 A 9 ACARAY;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001292;11731;70855;2016;3;S1;15;15 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;3;SAN JUAN - 7 A 9 ACARAY;1;1;6 - Anual;2;1;0;2;6;3;0;4;0;0
1001292;11731;70855;2016;3;S1;16;16 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;3;SAN JUAN - 7 A 9 ACARAY;1;1;6 - Anual;1;0;1;0;2;1;7;5;0;0
1001292;11731;70855;2016;3;S1;17;17 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;3;SAN JUAN - 7 A 9 ACARAY;1;1;6 - Anual;0;0;1;0;3;1;0;5;0;0
1001292;11731;70855;2016;3;S1;18;18 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;3;SAN JUAN - 7 A 9 ACARAY;1;1;6 - Anual;0;0;1;0;5;1;0;1;0;0
1001292;11731;70855;2016;3;S1;19;19 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;3;SAN JUAN - 7 A 9 ACARAY;1;1;6 - Anual;0;0;0;0;2;1;0;1;0;0
1001292;11731;70855;2016;3;S1;20;20 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;3;SAN JUAN - 7 A 9 ACARAY;1;1;6 - Anual;0;0;1;0;0;0;1;0;0;0
1001292;11731;70855;2016;3;S1;21;21 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;3;SAN JUAN - 7 A 9 ACARAY;1;1;6 - Anual;1;1;0;0;0;1;0;0;0;0
1001292;11731;70855;2016;3;S1;22;22 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;3;SAN JUAN - 7 A 9 ACARAY;1;1;6 - Anual;0;0;0;1;0;1;0;0;0;0
1001292;11731;70855;2016;3;S1;23;23 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;3;SAN JUAN - 7 A 9 ACARAY;1;1;6 - Anual;0;0;1;0;0;1;0;0;0;0
1001292;11731;70855;2016;3;S1;24;24 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;3;SAN JUAN - 7 A 9 ACARAY;1;1;6 - Anual;0;0;0;1;0;1;0;0;0;0
1001292;11731;70855;2016;3;S1;107;25 a 29 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;3;SAN JUAN - 7 A 9 ACARAY;1;1;6 - Anual;0;0;0;0;0;1;0;1;0;0
1001292;11731;70855;2016;3;S1;109;30 a 34 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;3;SAN JUAN - 7 A 9 ACARAY;1;1;6 - Anual;0;1;0;0;0;2;0;1;0;0
1001292;11731;70855;2016;3;S1;110;35 a 39 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;3;SAN JUAN - 7 A 9 ACARAY;1;1;6 - Anual;2;1;0;0;0;3;0;0;0;0
1001292;11731;70855;2016;3;S1;111;40 a 44 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;3;SAN JUAN - 7 A 9 ACARAY;1;1;6 - Anual;0;1;0;0;1;0;0;0;0;0
1001292;11731;70855;2016;3;S1;112;45 años y más;10;ALTO PARANA;01;CIUDAD DEL ESTE;3;SAN JUAN - 7 A 9 ACARAY;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001312;13115;71274;2016;3;S1;-5;Menos de 15 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;13;AREA 1;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001312;13115;71274;2016;3;S1;15;15 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;13;AREA 1;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001312;13115;71274;2016;3;S1;16;16 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;13;AREA 1;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001312;13115;71274;2016;3;S1;17;17 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;13;AREA 1;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001312;13115;71274;2016;3;S1;18;18 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;13;AREA 1;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001312;13115;71274;2016;3;S1;19;19 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;13;AREA 1;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001312;13115;71274;2016;3;S1;20;20 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;13;AREA 1;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001312;13115;71274;2016;3;S1;21;21 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;13;AREA 1;1;1;6 - Anual;0;0;0;0;0;0;1;1;0;0
1001312;13115;71274;2016;3;S1;22;22 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;13;AREA 1;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001312;13115;71274;2016;3;S1;23;23 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;13;AREA 1;1;1;6 - Anual;0;0;0;0;1;0;0;1;0;0
1001312;13115;71274;2016;3;S1;24;24 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;13;AREA 1;1;1;6 - Anual;0;0;0;0;0;1;1;1;0;0
1001312;13115;71274;2016;3;S1;107;25 a 29 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;13;AREA 1;1;1;6 - Anual;0;0;0;0;0;0;1;0;0;0
1001312;13115;71274;2016;3;S1;109;30 a 34 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;13;AREA 1;1;1;6 - Anual;0;0;0;0;1;0;0;3;0;0
1001312;13115;71274;2016;3;S1;110;35 a 39 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;13;AREA 1;1;1;6 - Anual;0;0;0;0;1;0;0;0;0;0
1001312;13115;71274;2016;3;S1;111;40 a 44 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;13;AREA 1;1;1;6 - Anual;0;0;0;0;3;1;0;2;0;0
1001312;13115;71274;2016;3;S1;112;45 años y más;10;ALTO PARANA;01;CIUDAD DEL ESTE;13;AREA 1;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001333;6581;70344;2016;4;S1;-5;Menos de 15 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;19;SAN MIGUEL - AREA 2;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001333;6581;70344;2016;4;S1;15;15 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;19;SAN MIGUEL - AREA 2;1;1;6 - Anual;0;1;2;0;5;2;2;2;0;0
1001333;6581;70344;2016;4;S1;16;16 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;19;SAN MIGUEL - AREA 2;1;1;6 - Anual;0;0;1;0;3;3;0;5;0;0
1001333;6581;70344;2016;4;S1;17;17 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;19;SAN MIGUEL - AREA 2;1;1;6 - Anual;0;0;0;0;1;2;1;3;0;0
1001333;6581;70344;2016;4;S1;18;18 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;19;SAN MIGUEL - AREA 2;1;1;6 - Anual;0;0;0;0;0;0;1;1;0;0
1001333;6581;70344;2016;4;S1;19;19 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;19;SAN MIGUEL - AREA 2;1;1;6 - Anual;0;0;0;0;0;1;2;2;0;0
1001333;6581;70344;2016;4;S1;20;20 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;19;SAN MIGUEL - AREA 2;1;1;6 - Anual;0;0;0;0;0;1;0;1;0;0
1001333;6581;70344;2016;4;S1;21;21 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;19;SAN MIGUEL - AREA 2;1;1;6 - Anual;0;0;0;0;0;0;1;0;0;0
1001333;6581;70344;2016;4;S1;22;22 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;19;SAN MIGUEL - AREA 2;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001333;6581;70344;2016;4;S1;23;23 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;19;SAN MIGUEL - AREA 2;1;1;6 - Anual;0;0;0;0;1;0;0;0;0;0
1001333;6581;70344;2016;4;S1;24;24 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;19;SAN MIGUEL - AREA 2;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001333;6581;70344;2016;4;S1;107;25 a 29 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;19;SAN MIGUEL - AREA 2;1;1;6 - Anual;0;0;1;0;0;0;1;1;0;0
1001333;6581;70344;2016;4;S1;109;30 a 34 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;19;SAN MIGUEL - AREA 2;1;1;6 - Anual;0;0;0;0;0;0;1;0;0;0
1001333;6581;70344;2016;4;S1;110;35 a 39 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;19;SAN MIGUEL - AREA 2;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001333;6581;70344;2016;4;S1;111;40 a 44 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;19;SAN MIGUEL - AREA 2;1;1;6 - Anual;0;0;0;0;0;2;0;1;0;0
1001333;6581;70344;2016;4;S1;112;45 años y más;10;ALTO PARANA;01;CIUDAD DEL ESTE;19;SAN MIGUEL - AREA 2;1;1;6 - Anual;0;0;0;0;1;1;1;1;0;0
1001351;11736;70860;2016;4;S1;-5;Menos de 15 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001351;11736;70860;2016;4;S1;15;15 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;4;0;1;0;3;0;0;0;0;0
1001351;11736;70860;2016;4;S1;16;16 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;9;0;10;0;10;0;14;0;0;0
1001351;11736;70860;2016;4;S1;17;17 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;3;0;2;0;3;0;5;0;0;0
1001351;11736;70860;2016;4;S1;18;18 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001351;11736;70860;2016;4;S1;19;19 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001351;11736;70860;2016;4;S1;20;20 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001351;11736;70860;2016;4;S1;21;21 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001351;11736;70860;2016;4;S1;22;22 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001351;11736;70860;2016;4;S1;23;23 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001351;11736;70860;2016;4;S1;24;24 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001351;11736;70860;2016;4;S1;107;25 a 29 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001351;11736;70860;2016;4;S1;109;30 a 34 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;1;0;0
1001351;11736;70860;2016;4;S1;110;35 a 39 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001351;11736;70860;2016;4;S1;111;40 a 44 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001351;11736;70860;2016;4;S1;112;45 años y más;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001352;11732;70856;2016;3;S1;-5;Menos de 15 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001352;11732;70856;2016;3;S1;15;15 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;2;1;4;0;5;3;0;0
1001352;11732;70856;2016;3;S1;16;16 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;1;6;0;4;2;0;0
1001352;11732;70856;2016;3;S1;17;17 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;2;0;0;1;2;1;0;0
1001352;11732;70856;2016;3;S1;18;18 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;1;1;1;0;0;0
1001352;11732;70856;2016;3;S1;19;19 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;2;0;1;1;0;0;0
1001352;11732;70856;2016;3;S1;20;20 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;1;1;2;2;0;0
1001352;11732;70856;2016;3;S1;21;21 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1001352;11732;70856;2016;3;S1;22;22 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;1;0;0;0;0
1001352;11732;70856;2016;3;S1;23;23 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;1;0;0;0
1001352;11732;70856;2016;3;S1;24;24 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;1;0;0
1001352;11732;70856;2016;3;S1;107;25 a 29 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;2;2;0;0;0;0;0;0
1001352;11732;70856;2016;3;S1;109;30 a 34 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;2;1;0;0
1001352;11732;70856;2016;3;S1;110;35 a 39 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;1;0;0;0;0
1001352;11732;70856;2016;3;S1;111;40 a 44 años;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;1;1;0;0;0;1;0;0
1001352;11732;70856;2016;3;S1;112;45 años y más;10;ALTO PARANA;01;CIUDAD DEL ESTE;999;LOCALIDAD A CONFIRMAR;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1002003;6776;370080;2016;3;S1;-5;Menos de 15 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;2;SAN PABLO - SAN JUAN;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
1002003;6776;370080;2016;3;S1;15;15 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;2;SAN PABLO - SAN JUAN;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
1002003;6776;370080;2016;3;S1;16;16 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;2;SAN PABLO - SAN JUAN;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
1002003;6776;370080;2016;3;S1;17;17 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;2;SAN PABLO - SAN JUAN;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
1002003;6776;370080;2016;3;S1;18;18 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;2;SAN PABLO - SAN JUAN;1;2;6 - Anual;0;0;0;0;0;1;0;0;0;0
1002003;6776;370080;2016;3;S1;19;19 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;2;SAN PABLO - SAN JUAN;1;2;6 - Anual;0;0;0;0;0;1;0;1;0;0
1002003;6776;370080;2016;3;S1;20;20 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;2;SAN PABLO - SAN JUAN;1;2;6 - Anual;0;0;0;0;0;1;0;0;0;0
1002003;6776;370080;2016;3;S1;21;21 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;2;SAN PABLO - SAN JUAN;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
1002003;6776;370080;2016;3;S1;22;22 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;2;SAN PABLO - SAN JUAN;1;2;6 - Anual;0;0;0;0;1;0;0;0;0;0
1002003;6776;370080;2016;3;S1;23;23 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;2;SAN PABLO - SAN JUAN;1;2;6 - Anual;0;0;0;0;0;0;1;0;0;0
1002003;6776;370080;2016;3;S1;24;24 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;2;SAN PABLO - SAN JUAN;1;2;6 - Anual;0;0;0;0;0;0;0;1;0;0
1002003;6776;370080;2016;3;S1;107;25 a 29 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;2;SAN PABLO - SAN JUAN;1;2;6 - Anual;0;0;0;0;1;0;1;0;0;0
1002003;6776;370080;2016;3;S1;109;30 a 34 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;2;SAN PABLO - SAN JUAN;1;2;6 - Anual;0;0;0;0;1;0;0;0;0;0
1002003;6776;370080;2016;3;S1;110;35 a 39 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;2;SAN PABLO - SAN JUAN;1;2;6 - Anual;0;0;0;0;0;0;1;0;0;0
1002003;6776;370080;2016;3;S1;111;40 a 44 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;2;SAN PABLO - SAN JUAN;1;2;6 - Anual;0;0;0;0;0;0;1;0;0;0
1002003;6776;370080;2016;3;S1;112;45 años y más;10;ALTO PARANA;02;PRESIDENTE FRANCO;2;SAN PABLO - SAN JUAN;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
1002004;6767;70374;2016;3;S1;-5;Menos de 15 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1002004;6767;70374;2016;3;S1;15;15 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;7;3;7;1;0;0;0;0
1002004;6767;70374;2016;3;S1;16;16 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;1;0;2;2;1;4;0;0
1002004;6767;70374;2016;3;S1;17;17 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;2;1;2;1;3;1;0;0
1002004;6767;70374;2016;3;S1;18;18 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;1;0;2;1;2;1;0;0
1002004;6767;70374;2016;3;S1;19;19 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;1;1;0;0;0
1002004;6767;70374;2016;3;S1;20;20 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;1;0;0;0;1;0;0;0
1002004;6767;70374;2016;3;S1;21;21 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;1;0;0;1;0;0;0
1002004;6767;70374;2016;3;S1;22;22 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;0;1;0;0
1002004;6767;70374;2016;3;S1;23;23 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;1;0;0;0;0;0;0
1002004;6767;70374;2016;3;S1;24;24 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1002004;6767;70374;2016;3;S1;107;25 a 29 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;1;4;1;1;1;0;0;0
1002004;6767;70374;2016;3;S1;109;30 a 34 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1002004;6767;70374;2016;3;S1;110;35 a 39 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;1;2;0;0;0;1;0;0
1002004;6767;70374;2016;3;S1;111;40 a 44 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1002004;6767;70374;2016;3;S1;112;45 años y más;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;2;0;0;0;0
1002004;6767;70374;2016;3;S2;-5;Menos de 15 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1002004;6767;70374;2016;3;S2;15;15 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;1;0;0;0
1002004;6767;70374;2016;3;S2;16;16 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;1;3;0;0
1002004;6767;70374;2016;3;S2;17;17 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;0;1;0;0
1002004;6767;70374;2016;3;S2;18;18 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;1;2;0;0
1002004;6767;70374;2016;3;S2;19;19 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;2;0;0;0
1002004;6767;70374;2016;3;S2;20;20 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;1;1;0;0
1002004;6767;70374;2016;3;S2;21;21 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;1;2;0;0
1002004;6767;70374;2016;3;S2;22;22 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1002004;6767;70374;2016;3;S2;23;23 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1002004;6767;70374;2016;3;S2;24;24 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;1;0;0;0
1002004;6767;70374;2016;3;S2;107;25 a 29 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1002004;6767;70374;2016;3;S2;109;30 a 34 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
1002004;6767;70374;2016;3;S2;110;35 a 39 años;10;ALTO PARANA;02;PRESIDENTE FRANCO;11;MARIA AUXILIADORA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
